발생월,발생일,시도,시군구,사고건수,사망자수,중상자수,경상자수,부상신고자수
07,17,충남,서산시,2,0,2,1,0
07,17,충남,논산시,2,1,1,2,0
07,17,충남,서천군,1,0,1,1,0
07,17,충남,청양군,1,0,0,4,0
07,17,충남,홍성군,2,0,1,1,0
07,17,충남,예산군,1,0,0,1,0
07,17,전북,전주시,7,0,0,8,2
07,17,전북,군산시,2,0,2,0,0
07,17,전북,정읍시,2,0,0,2,0
07,17,전북,완주군,1,0,0,1,0
07,17,전북,장수군,2,0,1,8,0
07,17,전북,부안군,1,0,0,1,0
07,17,전북,익산시,2,0,2,0,0
07,17,전남,목포시,1,0,1,0,0
07,17,전남,여수시,3,0,1,2,0
07,17,전남,순천시,2,0,0,1,1
07,17,전남,광양시,2,0,2,2,0
07,17,전남,담양군,1,0,0,5,0
07,17,전남,강진군,1,0,4,2,0
07,17,전남,해남군,1,0,1,0,0
07,17,전남,영광군,1,0,1,0,0
07,17,경북,포항시,4,0,3,1,1
07,17,경북,경주시,3,0,0,4,0
07,17,경북,구미시,5,0,2,8,1
07,17,경북,영천시,2,1,1,2,1
07,17,경북,상주시,2,0,0,5,0
07,17,경북,청도군,2,0,3,1,0
07,17,경북,성주군,2,0,1,6,1
07,17,경북,칠곡군,1,0,1,0,0
07,17,경북,경산시,1,0,1,0,0
07,17,경남,진주시,3,0,3,0,0
07,17,경남,김해시,3,0,2,1,0
07,17,경남,밀양시,1,0,0,2,0
07,17,경남,거제시,2,0,1,1,0
07,17,경남,함안군,1,0,0,3,2
07,17,경남,창녕군,1,0,1,1,0
07,17,경남,양산시,1,0,0,1,0
07,17,경남,고성군,1,0,0,3,0
07,17,경남,사천시,2,0,0,4,0
07,17,경남,하동군,1,0,0,1,0
07,17,경남,산청군,1,0,0,4,0
07,17,경남,창원시(통합),4,0,2,4,0
07,17,제주,제주시,10,0,5,10,2
07,17,제주,서귀포시,2,0,0,2,0
07,17,대구,동구,4,0,0,5,1
07,17,대구,북구,3,0,1,5,0
07,17,대구,수성구,1,0,0,1,0
07,17,대구,달서구,4,0,1,4,2
07,17,대구,달성군,7,0,1,8,1
07,17,인천,미추홀구,2,0,1,0,1
07,17,인천,부평구,1,0,0,1,0
07,17,인천,남동구,4,0,2,4,1
07,17,인천,서구,1,0,0,1,0
07,17,인천,연수구,2,0,1,2,1
07,17,인천,계양구,1,0,0,2,0
07,17,광주,서구,3,0,0,7,0
07,17,광주,북구,3,0,1,9,0
07,17,광주,광산구,2,0,0,6,0
07,17,광주,남구,2,0,0,6,0
07,17,대전,동구,4,0,1,3,0
07,17,대전,중구,3,0,1,6,0
07,17,대전,서구,7,0,3,8,0
07,17,대전,유성구,6,0,4,6,0
07,17,대전,대덕구,3,0,0,6,0
07,17,울산,중구,2,0,1,3,0
07,17,울산,남구,5,0,3,3,0
07,17,울산,동구,2,0,0,2,0
07,17,울산,북구,1,0,0,2,0
07,17,울산,울주군,4,0,1,3,0
07,17,세종,세종시,2,0,0,3,0
07,18,서울,종로구,6,0,4,2,1
07,18,서울,중구,2,0,0,2,0
07,18,서울,용산구,1,0,0,2,0
07,18,서울,성동구,5,0,1,5,1
07,18,서울,동대문구,5,0,2,4,0
07,18,서울,성북구,5,0,4,2,0
07,18,서울,은평구,1,0,0,1,0
07,18,서울,서대문구,2,0,1,1,0
07,18,서울,마포구,4,0,0,4,0
07,18,서울,강서구,7,0,2,5,1
07,18,서울,구로구,3,0,0,4,0
07,18,서울,영등포구,3,0,0,3,0
07,18,서울,동작구,3,0,1,4,0
07,18,서울,관악구,2,0,1,3,0
07,18,서울,강남구,11,0,2,10,1
07,18,서울,강동구,4,0,3,4,0
07,18,서울,송파구,5,0,2,2,2
07,18,서울,서초구,4,0,0,5,0
07,18,서울,양천구,4,0,2,3,0
07,18,서울,노원구,3,0,1,2,0
07,18,서울,광진구,3,1,1,1,0
07,18,서울,강북구,5,0,2,3,0
07,18,서울,금천구,3,0,0,3,0
07,18,부산,서구,3,0,2,0,1
07,18,부산,동구,2,0,0,3,0
07,18,부산,부산진구,5,0,2,4,0
07,18,부산,동래구,1,0,0,1,0
07,18,부산,남구,1,0,0,3,0
07,18,부산,해운대구,3,0,1,2,0
07,18,부산,사하구,1,0,1,0,0
07,18,부산,금정구,3,0,0,4,0
07,18,부산,강서구,4,0,1,4,0
07,18,부산,연제구,2,0,0,1,1
07,18,부산,수영구,3,0,2,5,0
07,18,부산,사상구,5,0,3,4,0
07,18,부산,기장군,1,0,1,0,0
07,18,경기,수원시,15,0,3,24,1
07,18,경기,성남시,8,0,1,8,0
07,18,경기,의정부시,9,0,2,6,1
07,18,경기,안양시,4,0,0,4,0
07,18,경기,부천시,10,0,5,10,0
07,18,경기,안산시,11,0,5,11,0
07,18,경기,평택시,5,0,2,7,0
07,18,경기,광명시,1,0,1,0,0
07,18,경기,구리시,1,0,0,1,0
07,18,경기,여주시,2,0,1,1,0
07,18,경기,화성시,6,0,4,4,1
07,18,경기,시흥시,5,0,0,5,1
07,18,경기,파주시,4,0,1,2,2
07,18,경기,고양시,11,1,1,9,2
07,18,경기,광주시,7,0,2,12,0
07,18,경기,포천시,2,0,0,2,0
07,18,경기,가평군,2,0,0,4,0
07,18,경기,양평군,3,0,1,3,0
07,18,경기,이천시,1,0,0,0,1
07,18,경기,용인시,13,0,2,17,2
07,18,경기,안성시,1,0,0,1,0
07,18,경기,김포시,6,0,5,4,0
07,18,경기,과천시,2,0,1,1,0
07,18,경기,남양주시,10,0,1,12,0
07,18,경기,오산시,5,0,1,2,2
07,18,경기,하남시,3,0,1,1,1
07,18,강원,춘천시,3,0,0,2,1
07,18,강원,원주시,2,0,1,1,0
07,18,강원,동해시,2,0,0,3,0
07,18,강원,강릉시,3,0,1,3,0
07,18,강원,속초시,2,0,1,1,0
07,18,강원,태백시,1,0,0,1,0
07,18,강원,삼척시,1,0,2,3,0
07,18,강원,홍천군,3,0,4,2,0
07,18,강원,영월군,1,0,1,0,0
07,18,강원,정선군,1,0,1,0,0
07,18,충북,청주시,17,0,3,16,2
07,18,충북,충주시,2,0,0,2,0
07,18,충북,제천시,1,0,0,0,1
07,18,충북,보은군,3,1,1,4,0
07,18,충북,옥천군,1,0,2,0,0
07,18,충북,진천군,3,0,2,2,0
07,18,충북,음성군,2,0,2,9,0
07,18,충남,천안시,7,0,1,8,0
07,18,충남,아산시,5,0,2,4,0
07,18,충남,보령시,4,0,1,6,0
07,18,충남,공주시,4,0,2,3,0
07,18,충남,서산시,3,0,0,8,0
07,18,충남,논산시,2,0,1,2,0
07,18,충남,부여군,1,0,1,0,0
07,18,충남,서천군,1,0,0,1,0
07,18,충남,청양군,1,0,1,0,0
07,18,충남,홍성군,2,0,1,1,0
07,18,충남,예산군,2,0,0,4,0
07,18,충남,당진시,1,0,0,1,0
07,18,전북,전주시,6,0,1,6,0
07,18,전북,군산시,3,0,0,4,0
07,18,전북,정읍시,2,0,0,2,0
07,18,전북,남원시,1,0,0,2,0
07,18,전북,완주군,1,0,0,1,0
07,18,전북,무주군,1,0,1,1,0
07,18,전북,익산시,1,0,0,1,0
07,18,전남,목포시,3,0,0,6,0
07,18,전남,여수시,3,0,2,2,0
07,18,전남,순천시,4,0,1,3,0
07,18,전남,나주시,1,0,0,3,0
07,18,전남,광양시,2,0,0,2,0
07,18,전남,담양군,2,0,0,2,0
07,18,전남,고흥군,1,0,1,0,0
07,18,전남,화순군,2,0,1,4,0
07,18,전남,장흥군,2,0,0,4,0
07,18,전남,강진군,1,0,0,1,0
07,18,전남,해남군,1,0,0,1,0
07,18,전남,영암군,3,0,1,3,0
07,18,전남,무안군,3,0,0,5,0
07,18,경북,포항시,6,0,2,3,1
07,18,경북,김천시,1,0,0,1,0
07,18,경북,안동시,5,0,3,3,0
07,18,경북,구미시,9,0,2,9,1
07,18,경북,영천시,2,0,0,2,0
07,18,경북,문경시,1,0,1,0,0
07,18,경북,군위군,1,0,1,0,0
07,18,경북,청도군,1,0,0,1,0
07,18,경북,성주군,1,0,1,0,0
07,18,경북,칠곡군,2,0,1,1,0
07,18,경북,예천군,1,0,1,0,0
07,18,경북,울릉군,1,0,0,2,0
07,18,경북,경산시,1,0,1,0,0
07,18,경남,김해시,7,0,2,6,1
07,18,경남,밀양시,2,0,2,2,0
07,18,경남,거제시,2,0,0,2,0
07,18,경남,함안군,2,0,2,0,0
07,18,경남,창녕군,1,0,1,0,0
07,18,경남,양산시,2,0,3,0,0
07,18,경남,고성군,1,0,0,1,0
07,18,경남,합천군,1,0,1,0,0
07,18,경남,창원시(통합),10,0,6,12,1
07,18,제주,제주시,5,0,0,5,0
07,18,제주,서귀포시,3,0,1,3,0
07,18,대구,중구,3,0,0,6,0
07,18,대구,동구,7,0,1,6,1
07,18,대구,서구,2,0,0,2,0
07,18,대구,남구,2,0,0,2,0
07,18,대구,북구,4,0,2,3,0
07,18,대구,수성구,12,0,3,13,0
07,18,대구,달서구,2,0,0,2,0
07,18,대구,달성군,3,0,1,2,0
07,18,인천,중구,1,0,0,1,0
07,18,인천,동구,1,0,0,1,0
07,18,인천,미추홀구,3,0,0,5,0
07,18,인천,부평구,2,0,0,2,0
07,18,인천,남동구,4,0,1,4,0
07,18,인천,연수구,1,0,1,0,0
07,18,인천,강화군,2,0,0,3,0
07,18,광주,서구,3,0,0,4,0
07,18,광주,북구,8,0,0,12,1
07,18,광주,광산구,8,0,0,12,1
07,18,광주,남구,1,0,0,1,0
07,18,대전,동구,6,0,3,8,0
07,18,대전,중구,4,0,0,5,0
07,18,대전,서구,8,0,2,10,0
07,18,대전,유성구,6,0,0,7,0
07,18,대전,대덕구,2,0,0,3,0
07,18,울산,중구,3,0,0,3,1
07,18,울산,남구,2,0,0,3,0
07,18,울산,동구,2,0,2,1,0
07,18,울산,북구,2,0,1,1,0
07,18,울산,울주군,1,0,1,0,0
07,18,세종,세종시,2,0,0,2,0
07,19,서울,종로구,3,0,0,3,0
07,19,서울,중구,1,0,0,1,0
07,19,서울,용산구,3,0,1,3,0
07,19,서울,성동구,6,0,3,3,0
07,19,서울,동대문구,6,1,2,3,0
07,19,서울,성북구,5,0,1,6,0
07,19,서울,도봉구,1,0,0,1,0
07,19,서울,은평구,1,0,0,5,0
07,19,서울,서대문구,1,0,0,1,0
07,19,서울,마포구,3,0,1,3,0
07,19,서울,강서구,4,0,1,4,0
07,19,서울,구로구,2,0,0,3,0
07,19,서울,영등포구,9,0,0,9,1
07,19,서울,동작구,4,0,0,2,2
07,19,서울,관악구,3,0,0,5,0
07,19,서울,강남구,9,0,2,8,0
07,19,서울,강동구,3,0,1,2,0
07,19,서울,송파구,10,0,1,15,0
07,19,서울,서초구,6,1,1,4,0
07,19,서울,양천구,3,0,1,2,0
07,19,서울,중랑구,3,0,0,3,1
07,19,서울,노원구,2,0,1,1,0
07,19,서울,광진구,4,0,1,4,0
07,19,서울,강북구,3,0,2,1,0
07,19,서울,금천구,5,0,2,1,2
07,19,부산,중구,2,0,0,2,0
07,19,부산,동구,2,0,0,2,0
07,19,부산,부산진구,7,0,2,18,0
07,19,부산,동래구,1,0,0,1,0
07,19,부산,남구,2,0,1,2,0
07,19,부산,북구,3,0,2,2,0
07,19,부산,해운대구,3,0,1,4,0
07,19,부산,사하구,2,0,3,3,1
07,19,부산,금정구,1,0,0,2,0
07,19,부산,강서구,2,0,0,2,0
07,19,부산,연제구,3,0,3,0,0
07,19,부산,수영구,4,0,0,7,2
07,19,부산,사상구,1,0,1,0,0
07,19,부산,기장군,1,0,0,2,0
07,19,경기,수원시,12,0,4,10,0
07,19,경기,성남시,8,0,3,5,1
07,19,경기,의정부시,6,0,0,11,0
07,19,경기,안양시,1,0,0,1,0
07,19,경기,부천시,7,0,0,6,3
07,19,경기,안산시,7,0,1,5,1
07,19,경기,평택시,13,0,6,18,0
07,19,경기,광명시,2,0,2,0,0
07,19,경기,양주시,3,0,0,6,0
07,19,경기,여주시,1,0,0,1,0
07,19,경기,화성시,9,0,0,11,1
07,19,경기,시흥시,5,1,2,8,0
07,19,경기,파주시,4,0,2,7,0
07,19,경기,고양시,12,0,3,10,3
07,19,경기,광주시,4,0,0,4,0
07,19,경기,가평군,1,0,0,1,0
07,19,경기,양평군,2,0,1,4,0
07,19,경기,이천시,4,0,1,3,0
07,19,경기,용인시,11,0,1,12,0
07,19,경기,안성시,4,0,2,2,0
07,19,경기,김포시,7,0,4,5,0
07,19,경기,동두천시,2,0,1,1,0
07,19,경기,군포시,1,0,1,0,0
07,19,경기,남양주시,7,0,1,10,0
07,19,경기,오산시,3,0,1,2,0
07,19,경기,의왕시,1,0,0,1,0
07,19,경기,하남시,2,0,0,2,0
07,19,강원,춘천시,2,0,0,2,1
07,19,강원,원주시,3,0,0,3,0
07,19,강원,강릉시,3,0,0,3,0
07,19,강원,태백시,2,0,0,3,0
07,19,강원,횡성군,1,0,0,2,0
07,19,강원,평창군,1,0,0,1,0
07,19,충북,청주시,9,0,0,19,0
07,19,충북,충주시,5,0,1,9,0
07,19,충북,제천시,3,0,1,2,0
07,19,충북,옥천군,1,0,0,1,0
07,19,충북,진천군,2,0,1,1,0
07,19,충북,음성군,2,0,1,1,0
07,19,충북,증평군,2,0,0,1,1
07,19,충남,천안시,7,0,3,5,1
07,19,충남,아산시,8,0,1,12,0
07,19,충남,보령시,4,0,1,4,0
07,19,충남,태안군,1,0,1,0,0
07,19,충남,부여군,1,0,1,0,0
07,19,충남,청양군,1,0,0,1,0
07,19,충남,홍성군,1,0,1,0,0
07,19,충남,예산군,1,0,0,1,0
07,19,충남,당진시,1,0,0,1,0
07,19,전북,전주시,4,0,1,5,0
07,19,전북,군산시,3,0,1,2,0
07,19,전북,정읍시,1,0,0,1,0
07,19,전북,남원시,1,1,0,0,0
07,19,전북,완주군,1,0,1,0,0
07,19,전북,임실군,1,0,0,2,0
07,19,전북,익산시,3,0,0,5,0
07,19,전남,여수시,6,0,4,10,0
07,19,전남,순천시,4,0,2,3,0
07,19,전남,광양시,2,0,1,1,0
07,19,전남,담양군,1,0,0,2,0
07,19,전남,곡성군,2,1,1,1,0
07,19,전남,고흥군,1,0,1,1,1
07,19,전남,화순군,2,0,2,0,0
07,19,전남,장흥군,1,0,0,2,0
07,19,전남,해남군,2,0,1,1,0
07,19,전남,완도군,1,0,0,4,0
07,19,전남,신안군,1,0,0,2,0
07,19,경북,포항시,9,0,5,12,0
07,19,경북,경주시,4,0,0,4,0
07,19,경북,안동시,4,0,0,7,0
07,19,경북,구미시,6,0,3,3,0
07,19,경북,영주시,2,0,1,3,0
07,19,경북,영천시,1,0,1,0,0
07,19,경북,문경시,1,0,0,1,0
07,19,경북,상주시,2,0,1,1,0
07,19,경북,군위군,2,0,0,2,0
07,19,경북,영덕군,1,0,0,2,0
07,19,경북,청도군,1,0,0,1,0
07,19,경북,성주군,1,0,1,0,0
07,19,경북,칠곡군,4,0,1,6,0
07,19,경북,경산시,1,0,0,1,0
07,19,경남,진주시,5,0,3,2,0
07,19,경남,통영시,4,0,0,4,0
07,19,경남,김해시,4,0,2,2,0
07,19,경남,밀양시,2,0,1,1,0
07,19,경남,거제시,2,0,1,1,0
07,19,경남,의령군,1,0,0,1,0
07,19,경남,함안군,1,0,1,1,0
07,19,경남,양산시,6,0,1,9,0
07,19,경남,사천시,1,0,1,1,0
07,19,경남,함양군,1,0,0,1,0
07,19,경남,합천군,1,0,1,0,0
07,19,경남,창원시(통합),3,0,0,4,0
07,19,제주,제주시,6,0,0,6,5
07,19,제주,서귀포시,5,0,0,11,0
07,19,대구,중구,4,0,0,5,1
07,19,대구,동구,4,0,1,2,3
07,19,대구,서구,2,0,0,3,0
07,19,대구,남구,3,0,1,4,0
07,19,대구,북구,1,0,0,2,0
07,19,대구,수성구,8,0,1,11,1
07,19,대구,달서구,4,0,1,7,0
07,19,대구,달성군,1,0,0,3,0
07,19,인천,중구,1,0,1,0,0
07,19,인천,미추홀구,9,0,2,5,3
07,19,인천,부평구,5,0,1,7,0
07,19,인천,남동구,2,0,0,2,0
07,19,인천,서구,4,0,2,3,0
07,19,인천,계양구,1,0,0,1,0
07,19,광주,동구,1,0,0,2,0
07,19,광주,서구,9,0,0,16,2
07,19,광주,북구,2,0,0,2,0
07,19,광주,광산구,8,0,2,7,0
07,19,광주,남구,3,0,1,2,0
07,19,대전,동구,4,0,0,5,0
07,19,대전,중구,6,0,2,4,0
07,19,대전,서구,3,0,2,2,0
07,19,대전,유성구,3,0,1,2,0
07,19,대전,대덕구,1,0,0,0,1
07,19,울산,중구,1,0,1,0,0
07,19,울산,남구,3,0,1,1,1
07,19,울산,동구,1,0,0,2,0
07,19,울산,북구,2,0,1,1,0
07,19,울산,울주군,3,0,3,1,0
07,19,세종,세종시,3,0,2,1,0
07,20,서울,종로구,6,0,1,7,0
07,20,서울,중구,2,0,0,2,0
07,20,서울,용산구,8,0,2,6,0
07,20,서울,성동구,3,0,2,0,2
07,20,서울,동대문구,2,0,1,0,1
07,20,서울,성북구,5,0,1,5,0
07,20,서울,은평구,1,0,1,0,0
07,20,서울,서대문구,5,0,2,2,1
07,20,서울,마포구,2,0,2,1,0
07,20,서울,강서구,3,0,1,2,0
07,20,서울,구로구,3,0,0,6,0
07,20,서울,영등포구,5,1,2,4,0
07,20,서울,동작구,6,0,1,6,0
07,20,서울,관악구,3,0,0,3,0
07,20,서울,강남구,12,0,2,12,0
07,20,서울,강동구,6,0,2,4,0
07,20,서울,송파구,10,0,1,7,3
07,20,서울,서초구,4,0,2,4,0
07,20,서울,양천구,4,1,1,3,0
07,20,서울,중랑구,4,0,0,5,0
07,20,서울,노원구,5,0,2,12,2
07,20,서울,광진구,2,0,0,2,0
07,20,서울,강북구,6,0,2,4,1
07,20,부산,서구,1,0,1,0,0
07,20,부산,영도구,1,0,0,1,0
07,20,부산,부산진구,4,0,3,2,0
07,20,부산,동래구,1,0,0,1,0
07,20,부산,남구,4,0,1,3,0
07,20,부산,북구,2,0,1,1,0
07,20,부산,해운대구,4,1,2,2,0
07,20,부산,사하구,1,0,0,1,0
07,20,부산,금정구,4,0,2,2,0
07,20,부산,강서구,1,0,1,0,0
07,20,부산,연제구,2,0,0,2,0
07,20,부산,수영구,2,1,0,1,0
07,20,부산,사상구,2,0,2,0,0
07,20,부산,기장군,1,0,0,1,0
07,20,경기,수원시,10,0,3,8,2
07,20,경기,성남시,12,0,4,20,2
07,20,경기,의정부시,5,0,0,6,2
07,20,경기,안양시,7,0,4,11,0
07,20,경기,부천시,10,0,4,11,2
07,20,경기,안산시,14,0,2,18,1
07,20,경기,평택시,14,1,2,10,2
07,20,경기,광명시,5,1,0,7,0
07,20,경기,구리시,1,0,0,1,0
07,20,경기,양주시,2,0,0,3,0
07,20,경기,여주시,1,0,1,0,0
07,20,경기,화성시,11,0,5,11,1
07,20,경기,시흥시,12,1,3,9,2
07,20,경기,파주시,1,0,0,1,0
07,20,경기,고양시,7,0,2,9,0
07,20,경기,광주시,12,0,3,9,2
07,20,경기,포천시,3,0,1,2,0
07,20,경기,양평군,3,0,0,1,2
07,20,경기,이천시,2,0,0,1,1
07,20,경기,용인시,14,0,3,17,2
07,20,경기,안성시,1,0,0,3,0
07,20,경기,김포시,4,0,0,4,0
07,20,경기,동두천시,1,0,0,1,0
07,20,경기,과천시,1,0,1,0,0
07,20,경기,군포시,1,0,0,1,0
07,20,경기,남양주시,5,0,2,4,0
07,20,경기,오산시,2,0,2,4,0
07,20,경기,하남시,5,0,0,4,1
07,20,강원,춘천시,3,0,0,6,1
07,20,강원,원주시,2,0,0,2,0
07,20,강원,강릉시,1,0,0,1,0
07,20,강원,태백시,1,1,0,0,0
07,20,강원,삼척시,2,0,2,0,0
07,20,강원,홍천군,1,0,0,1,0
07,20,강원,횡성군,1,0,2,5,0
07,20,강원,정선군,1,0,0,2,1
07,20,강원,철원군,1,0,1,1,0
07,20,강원,화천군,2,0,4,2,0
07,20,강원,양양군,1,0,0,1,0
07,20,충북,청주시,15,0,3,15,0
07,20,충북,충주시,3,0,0,4,0
07,20,충북,진천군,1,0,3,3,0
07,20,충북,괴산군,2,0,0,2,1
07,20,충북,음성군,1,0,1,1,0
07,20,충남,천안시,9,0,1,15,0
07,20,충남,아산시,4,1,1,2,0
07,20,충남,공주시,1,0,1,0,0
07,20,충남,서산시,2,0,0,2,0
07,20,충남,금산군,1,0,0,1,0
07,20,충남,논산시,2,0,0,2,0
07,20,충남,서천군,2,0,0,3,0
07,20,충남,청양군,3,0,0,5,0
07,20,충남,홍성군,1,0,0,1,0
07,20,충남,당진시,2,0,1,1,0
07,20,전북,전주시,5,0,2,3,0
07,20,전북,군산시,4,0,0,4,1
07,20,전북,정읍시,3,0,0,4,0
07,20,전북,김제시,2,0,1,1,0
07,20,전북,장수군,1,0,0,1,0
07,20,전북,임실군,1,0,1,1,0
07,20,전북,순창군,1,0,0,0,1
07,20,전남,목포시,5,0,0,7,0
07,20,전남,여수시,1,0,0,1,0
07,20,전남,담양군,2,0,0,8,0
07,20,전남,화순군,2,0,0,3,0
07,20,전남,장흥군,2,0,1,1,0
07,20,전남,강진군,1,0,0,2,0
07,20,전남,해남군,1,0,0,1,0
07,20,전남,영암군,2,0,0,1,1
07,20,전남,무안군,1,0,0,1,0
07,20,전남,장성군,2,0,2,2,0
07,20,경북,포항시,6,0,0,7,0
07,20,경북,경주시,5,0,1,4,0
07,20,경북,김천시,2,1,1,0,0
07,20,경북,안동시,1,0,0,1,0
07,20,경북,구미시,4,0,2,6,0
07,20,경북,영천시,2,1,1,0,0
07,20,경북,상주시,2,0,0,5,0
07,20,경북,고령군,1,0,0,1,0
07,20,경북,성주군,1,0,0,2,5
07,20,경북,칠곡군,2,0,0,2,0
07,20,경북,울진군,1,0,1,0,0
07,20,경북,경산시,5,0,3,11,0
07,20,경남,진주시,1,0,0,1,0
07,20,경남,통영시,6,0,4,3,1
07,20,경남,김해시,5,0,1,6,0
07,20,경남,거제시,3,0,1,4,0
07,20,경남,함안군,1,0,0,1,0
07,20,경남,양산시,1,0,0,2,0
07,20,경남,사천시,2,0,2,2,0
07,20,경남,산청군,1,0,0,2,0
07,20,경남,함양군,1,1,0,0,0
07,20,경남,거창군,2,0,0,1,1
07,20,경남,합천군,1,0,1,0,0
07,20,경남,창원시(통합),7,0,3,3,1
07,20,제주,제주시,7,3,5,6,1
07,20,제주,서귀포시,3,0,2,2,0
07,20,대구,중구,6,0,2,5,1
07,20,대구,동구,5,0,0,7,1
07,20,대구,서구,5,0,3,4,0
07,20,대구,남구,1,0,0,1,0
07,20,대구,북구,2,0,2,0,1
07,20,대구,수성구,4,0,3,3,0
07,20,대구,달서구,7,0,1,8,0
07,20,대구,달성군,6,0,1,5,0
07,20,인천,미추홀구,1,0,0,1,0
07,20,인천,부평구,5,0,1,8,0
07,20,인천,남동구,4,0,1,7,1
07,20,인천,서구,5,0,1,4,0
07,20,인천,연수구,3,0,2,2,0
07,20,광주,동구,3,0,1,1,1
07,20,광주,서구,6,0,1,5,0
07,20,광주,북구,5,0,0,4,1
07,20,광주,광산구,12,0,4,15,2
07,20,광주,남구,4,0,0,5,0
07,20,대전,동구,2,0,1,2,0
07,20,대전,중구,3,0,0,3,0
07,20,대전,서구,4,0,0,6,0
07,20,대전,유성구,2,0,0,5,0
07,20,대전,대덕구,5,0,0,6,2
07,20,울산,중구,2,0,0,2,0
07,20,울산,남구,3,0,1,6,0
07,20,울산,동구,2,0,0,2,0
07,20,울산,북구,5,0,1,5,1
07,20,울산,울주군,3,0,0,4,2
07,20,세종,세종시,3,0,0,3,0
07,21,서울,종로구,3,0,0,4,0
07,21,서울,중구,1,0,0,1,0
07,21,서울,용산구,4,0,0,6,0
07,21,서울,성동구,6,0,0,6,1
07,21,서울,동대문구,5,0,0,5,0
07,21,서울,성북구,5,0,1,5,0
07,21,서울,은평구,3,0,0,4,0
07,21,서울,서대문구,6,1,2,4,1
07,21,서울,마포구,3,0,1,4,0
07,21,서울,구로구,4,0,1,4,0
07,21,서울,영등포구,6,0,2,5,2
07,21,서울,동작구,4,0,2,9,0
07,21,서울,관악구,6,0,1,4,1
07,21,서울,강남구,15,0,6,19,1
07,21,서울,송파구,7,0,1,12,3
07,21,서울,서초구,5,0,1,3,1
07,21,서울,양천구,4,0,3,1,1
07,21,서울,중랑구,4,0,0,4,0
07,21,서울,노원구,2,0,1,1,1
07,21,서울,강북구,3,0,1,2,0
07,21,서울,금천구,2,0,0,3,0
07,21,부산,서구,1,0,0,2,0
07,21,부산,동구,1,0,0,1,0
07,21,부산,영도구,2,0,2,0,0
07,21,부산,부산진구,4,0,0,5,0
07,21,부산,동래구,2,0,1,1,0
07,21,부산,남구,3,0,0,4,0
07,21,부산,북구,3,0,0,6,0
07,21,부산,해운대구,1,0,1,0,0
07,21,부산,사하구,7,0,2,6,2
07,21,부산,금정구,2,0,1,1,0
07,21,부산,강서구,1,0,0,0,1
07,21,부산,수영구,2,0,1,1,0
07,21,부산,사상구,6,0,1,5,0
07,21,경기,수원시,14,0,3,12,0
07,21,경기,성남시,12,0,2,10,3
07,21,경기,의정부시,3,0,0,2,1
07,21,경기,안양시,5,0,4,4,0
07,21,경기,부천시,6,0,1,6,0
07,21,경기,안산시,11,0,6,15,1
07,21,경기,평택시,7,1,1,8,1
07,21,경기,광명시,3,0,0,5,0
07,21,경기,구리시,3,0,0,3,0
07,21,경기,양주시,1,0,1,0,0
07,21,경기,화성시,5,0,1,5,0
07,21,경기,시흥시,6,0,0,9,0
07,21,경기,파주시,3,0,0,2,1
07,21,경기,고양시,5,0,2,4,0
07,21,경기,광주시,9,0,8,7,0
07,21,경기,연천군,1,0,1,0,0
07,21,경기,포천시,3,0,0,4,0
07,21,경기,양평군,1,1,0,0,0
07,21,경기,이천시,5,0,0,6,0
07,21,경기,용인시,11,0,2,11,1
07,21,경기,안성시,2,0,0,3,0
07,21,경기,김포시,4,0,1,5,0
07,21,경기,남양주시,7,0,2,6,1
07,21,경기,오산시,2,0,0,4,0
07,21,경기,의왕시,1,0,0,2,0
07,21,경기,하남시,3,0,0,3,0
07,21,강원,춘천시,4,0,1,18,1
07,21,강원,원주시,6,0,1,11,0
07,21,강원,동해시,2,0,0,2,0
07,21,강원,강릉시,1,0,0,1,0
07,21,강원,속초시,1,0,0,2,0
07,21,강원,태백시,2,0,1,2,0
07,21,강원,화천군,1,0,0,1,1
07,21,충북,청주시,12,0,2,14,1
07,21,충북,충주시,3,0,3,5,0
07,21,충북,제천시,4,0,4,2,1
07,21,충북,보은군,1,0,0,1,0
07,21,충북,영동군,1,0,1,0,0
07,21,충북,음성군,2,0,2,0,0
07,21,충북,단양군,2,0,0,2,0
07,21,충남,천안시,4,0,0,8,0
07,21,충남,아산시,2,0,1,1,0
07,21,충남,금산군,1,0,0,1,0
07,21,충남,태안군,1,0,0,1,0
07,21,충남,청양군,1,0,1,0,0
07,21,충남,홍성군,2,0,0,4,0
07,21,충남,예산군,3,0,0,2,1
07,21,충남,당진시,1,0,1,0,0
07,21,전북,전주시,11,0,2,10,0
07,21,전북,군산시,4,1,1,5,0
07,21,전북,정읍시,3,0,2,2,0
07,21,전북,남원시,1,0,1,0,0
07,21,전북,임실군,1,0,0,1,0
07,21,전남,목포시,5,0,0,6,0
07,21,전남,여수시,4,1,1,7,0
07,21,전남,순천시,2,0,0,5,0
07,21,전남,나주시,3,0,2,1,0
07,21,전남,광양시,2,0,0,2,0
07,21,전남,구례군,1,0,0,1,0
07,21,전남,보성군,1,0,0,1,0
07,21,전남,무안군,1,0,0,1,0
07,21,전남,완도군,1,0,0,1,0
07,21,전남,신안군,1,0,0,1,0
07,21,경북,포항시,4,0,1,3,0
07,21,경북,경주시,1,0,0,1,0
07,21,경북,안동시,3,0,2,2,0
